date,code,open,close,amount
2022-07-29,sh.688701,11.8700,11.7300,94957944.1500
2022-07-29,sh.688707,74.9900,72.1200,5752868612.2300
2022-07-29,sh.688711,76.3000,86.8000,3971728791.0000
2022-07-29,sh.688718,17.9200,15.8000,249675201.1300
2022-07-29,sh.688722,16.8400,17.3800,767859162.3200
2022-07-29,sh.688728,20.5100,18.8200,1045970140.5200
2022-07-29,sh.688733,73.0000,81.1200,2475351832.1500
2022-07-29,sh.688737,41.4500,36.3900,233774014.9700
2022-07-29,sh.688739,50.7100,48.5700,387131442.8100
2022-07-29,sh.688766,165.0000,151.4000,927899839.3400
2022-07-29,sh.688767,61.8800,60.3300,1077516280.0900
2022-07-29,sh.688768,75.0000,100.8800,998972849.2600
2022-07-29,sh.688772,30.8800,25.6000,1734032965.7800
2022-07-29,sh.688776,169.9900,206.9000,1074381794.2300
2022-07-29,sh.688777,72.2300,79.8400,4919654435.5300
2022-07-29,sh.688778,113.1400,145.8000,8286028658.6700
2022-07-29,sh.688779,20.1500,19.2800,8365037869.2700
2022-07-29,sh.688786,45.0600,49.2000,580269697.7100
2022-07-29,sh.688787,70.3500,67.8000,859809787.6600
2022-07-29,sh.688788,44.7600,48.6300,996266266.1800
2022-07-29,sh.688789,164.0300,186.3000,1183449274.4400
2022-07-29,sh.688793,60.0000,47.3000,579137509.3800
2022-07-29,sh.688798,136.6600,113.3500,1081718805.3400
2022-07-29,sh.688799,32.3600,31.5800,307023377.2600
2022-07-29,sh.688800,126.3100,146.0500,4824224890.9100
2022-07-29,sh.688819,34.7500,41.8600,4626146890.1600
2022-07-29,sh.688981,45.0200,40.0900,12413073693.6700
2022-07-29,sh.689009,44.8500,49.6200,3857290498.6400
